Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
0.9661 1061.12
0.9672 1025.04
0.9694 980.893
0.9698 974.939
0.9687 985.842
0.9686 973.83
0.9679 970.182
0.9675 970.022
0.968 978.81
0.9681 980.47
0.9691 982.454
0.9688 991.422
0.9694 1006.98
0.9691 1021.02
0.9683 1043.13
0.968 1063.72
0.967 1076.21
0.9672 1076.86
0.9677 1060.12
0.9682 1048.31
0.968 1045.83
0.9677 1047.41
0.9672 1051.28
0.966 1066.39
0.9663 1050.55
0.967 1041.76
0.9676 1013.61
0.9694 990.778
0.9707 971.047
0.9704 972.467
0.97 990.812
0.9704 1026.27
0.9685 1075.7
0.9659 1128.64
0.9645 1167.9
0.9643 1176.76
0.9641 1175.72
0.9647 1146.62
0.9655 1100.88
0.9673 1053.29
0.9686 1009.46
0.9701 989.541
0.9703 983.674
0.9704 991.975
0.9693 989.799
0.9694 980.37
0.9696 979.2
0.9693 984.808
0.9694 974.882
0.9697 974.953
0.9692 978.328
0.9694 976.884
0.97 968.745
0.9694 976.068
0.9697 963.025
0.9696 968.486
0.9688 991.865
0.9679 1016.39
0.9673 1031.2
0.9677 1025.41
0.9684 1005.17
0.968 996.952
0.9667 1008.41
0.9666 1025.8
0.966 1037.91
0.9651 1052.89
0.9643 1073.46
0.9644 1092.43
0.9643 1106.23
0.9647 1103.75
0.965 1091.0
0.9651 1072.19
0.9655 1061.56
0.9665 1033.82
0.9675 1013.03
0.9681 992.951
0.9695 970.754
0.9704 953.896
0.9705 934.6
0.9711 918.002
0.9719 909.685
0.9714 906.149
0.9715 906.982
0.9717 911.393
0.9719 913.397
0.9709 925.366
0.9712 938.943
0.9707 935.919
0.972 918.535
0.9726 911.661
0.9729 901.665
0.9736 883.802
0.9735 873.255
0.9726 877.305
0.9727 875.99
0.9731 878.36
