Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
0.972 9.33095
0.9718 9.25805
0.9718 9.17352
0.9714 9.20511
0.97 9.34736
0.9692 9.70443
0.9672 10.2854
0.9664 10.494
0.9682 10.0907
0.9681 9.83239
0.9689 9.6199
0.969 9.509
0.9704 9.37862
0.9708 9.24909
0.9711 9.25692
0.9702 9.39917
0.97 9.54745
0.9692 9.73348
0.9676 10.2484
0.9659 10.9511
0.9651 11.2831
0.9653 11.267
0.966 10.9421
0.9686 10.4395
0.9703 9.95154
0.9711 9.57889
0.9729 9.23517
0.9737 9.06995
0.9722 9.13637
0.9704 9.42773
0.9686 9.79685
0.9675 10.1979
0.966 10.695
0.9644 11.0273
0.9647 10.9652
0.9655 10.8005
0.9664 10.6422
0.9673 10.2817
0.9672 9.9004
0.9696 9.66642
0.9703 9.58067
0.9699 9.53075
0.9705 9.51384
0.9697 9.5823
0.9696 9.71917
0.9692 9.80772
0.9684 9.96377
0.9687 9.98007
0.9697 9.74616
0.9718 9.20441
0.9724 8.98052
0.9719 8.89999
0.9721 8.90838
0.9725 8.96584
0.9718 9.06968
0.9709 9.29731
0.9698 9.7188
0.9698 9.82444
0.9701 9.65374
0.971 9.51177
0.9709 9.39309
0.9711 9.42169
0.9707 9.54414
0.9703 9.46083
0.9706 9.44287
0.9705 9.43369
0.9691 9.62827
0.9678 9.86092
0.9669 10.0311
0.9663 10.1942
0.9664 10.0724
0.9672 9.90103
0.9677 9.80543
0.9683 9.66137
0.9688 9.62595
0.97 9.72078
0.9685 9.83603
0.9684 9.85894
0.969 9.81206
0.9678 9.90688
0.9682 10.102
0.9683 10.2032
0.9699 10.0989
0.9702 10.0311
0.97 10.0158
0.9696 9.99093
0.9705 9.65934
0.9712 9.28315
0.9727 8.94665
0.9733 8.77042
0.9729 8.7474
0.972 8.86226
0.971 9.03273
0.9699 9.26003
0.9699 9.49673
0.9693 9.81714
0.9689 10.1261
0.9688 9.86742
0.9695 9.71029
0.97 9.62304
0.9697 9.70431
0.9694 9.83218
0.9698 9.62811
0.9701 9.50897
0.9705 9.62672
0.9702 9.43614
0.971 9.30186
0.9715 9.3905
0.971 9.55856
0.9703 9.75732
0.9692 9.90971
